base_price,competitor_price,demand,inventory,time_to_event,distance,demand_ratio,final_price,season_Autumn,season_Monsoon,season_Summer,season_Winter,customer_type_New,customer_type_Premium,customer_type_Regular
953,3991,492,156,393,568,3.1538461538461537,1957.9,0,0,1,0,0,0,1
4246,4842,956,338,37,1847,2.828402366863905,8125.83,1,0,0,0,0,0,1
3836,4056,861,405,517,762,2.1259259259259258,6910.24,0,0,0,1,0,0,1
3869,2792,933,359,662,1266,2.598885793871866,7082.03,0,0,0,1,0,0,1
674,3118,649,464,316,927,1.3987068965517242,961.39,1,0,0,0,0,1,0
3361,2124,706,267,172,1663,2.644194756554307,6450.36,0,0,1,0,0,0,1
1248,4531,579,282,406,662,2.0531914893617023,2082.61,0,0,0,1,0,1,0
1815,1625,152,468,262,1355,0.3247863247863248,2122.83,0,0,1,0,0,1,0
4877,1378,409,134,484,944,3.0522388059701493,9440.5,0,1,0,0,0,0,1
3954,613,106,213,27,848,0.49765258215962443,4782.01,0,1,0,0,0,1,0
2591,4437,56,265,495,896,0.21132075471698114,2858.65,1,0,0,0,0,0,1
2760,1833,200,140,55,1924,1.4285714285714286,4154.5,0,0,1,0,0,1,0
3224,3470,149,30,249,1173,4.966666666666667,8712.91,0,0,0,1,0,0,1
3151,4021,624,87,273,169,7.172413793103448,10897.13,1,0,0,0,0,0,1
104,2600,240,344,259,557,0.6976744186046512,135.24,0,1,0,0,1,0,0
4969,3564,948,60,191,985,15.8,30709.3,0,0,1,0,1,0,0
976,2359,349,371,575,1108,0.9407008086253369,1317.63,1,0,0,0,0,0,1
1091,4863,934,370,446,520,2.5243243243243243,1935.88,1,0,0,0,1,0,0
4242,4789,500,275,502,107,1.8181818181818181,6993.13,0,0,1,0,0,1,0
4464,2759,58,125,616,885,0.464,5160.54,0,0,0,1,0,0,1
4565,355,908,64,393,1289,14.1875,24584.24,0,0,0,1,0,0,1
735,1602,633,301,408,658,2.1029900332225915,1283.53,0,0,0,1,0,0,1
1793,4756,462,60,673,31,7.7,6324.74,0,0,1,0,1,0,0
1782,2210,325,339,683,1780,0.9587020648967551,2366.64,0,1,0,0,1,0,0
4852,506,331,282,109,1571,1.173758865248227,7067.02,1,0,0,0,0,1,0
219,2949,96,263,652,247,0.3650190114068441,265.81,0,0,1,0,1,0,0
930,3276,903,482,605,926,1.8734439834024896,1531.9,0,0,0,1,1,0,0
3775,1960,483,70,103,1554,6.9,12374.64,0,0,0,1,0,1,0
1469,4454,291,356,226,1961,0.8174157303370787,1878.95,1,0,0,0,0,0,1
840,822,848,490,353,24,1.7306122448979593,1400.0,1,0,0,0,0,0,1
216,1382,773,468,160,498,1.6517094017094016,331.87,1,0,0,0,0,1,0
2938,713,83,406,404,854,0.2044334975369458,3394.9,1,0,0,0,1,0,0
1250,3431,462,458,707,304,1.0087336244541485,1779.36,1,0,0,0,0,1,0
2031,3216,56,360,324,1422,0.15555555555555556,2278.76,0,0,1,0,0,1,0
1112,2078,597,234,145,1427,2.551282051282051,2122.43,0,0,0,1,0,0,1
1764,912,105,478,465,316,0.2196652719665272,1966.34,0,0,0,1,1,0,0
1181,1886,947,345,132,1885,2.744927536231884,2351.55,0,0,1,0,0,0,1
4829,430,40,112,93,278,0.35714285714285715,5743.44,0,1,0,0,0,0,1
612,2312,543,480,273,542,1.13125,846.48,0,0,0,1,0,1,0
2949,1316,26,467,704,1167,0.055674518201284794,3008.73,0,1,0,0,0,0,1
659,4582,221,57,534,789,3.8771929824561404,1502.61,0,1,0,0,0,0,1
3772,3437,669,234,194,1434,2.858974358974359,7596.28,0,1,0,0,0,0,1
4683,2475,244,351,170,356,0.6951566951566952,6146.73,0,1,0,0,1,0,0
3443,1340,401,242,460,1548,1.6570247933884297,5585.01,0,0,0,1,1,0,0
4170,419,363,79,11,1927,4.594936708860759,10131.26,0,0,0,1,0,0,1
4899,4594,314,56,181,1227,5.607142857142857,13699.77,0,0,1,0,0,1,0
1570,2014,608,237,232,250,2.5654008438818567,2948.84,0,0,0,1,0,1,0
680,4300,559,19,29,103,29.42105263157895,7127.95,0,0,1,0,0,0,1
2394,4891,574,194,532,1492,2.9587628865979383,4670.18,0,1,0,0,1,0,0
3247,429,549,89,5,35,6.168539325842697,9896.87,0,0,1,0,0,1,0
4349,759,598,22,546,1348,27.181818181818183,42165.66,0,0,1,0,0,1,0
1779,3788,934,454,140,1922,2.05726872246696,3040.02,0,0,0,1,1,0,0
3606,3218,518,323,28,532,1.6037151702786379,5695.01,0,0,1,0,1,0,0
2844,2072,721,349,98,559,2.0659025787965617,4884.58,0,1,0,0,0,1,0
3456,1893,404,333,262,1620,1.2132132132132132,4792.52,0,0,0,1,0,0,1
4145,3318,440,93,19,1292,4.731182795698925,10905.11,0,0,0,1,0,1,0
1343,4657,694,95,12,1077,7.3052631578947365,4389.41,0,0,0,1,1,0,0
3218,2633,795,166,537,785,4.789156626506024,8425.24,1,0,0,0,1,0,0
2241,2557,571,153,525,18,3.7320261437908497,4833.86,0,1,0,0,1,0,0
3159,3200,866,72,465,1128,12.027777777777779,15519.94,0,0,1,0,1,0,0
4648,4466,186,440,588,152,0.42272727272727273,5706.56,1,0,0,0,0,0,1
3059,2833,415,52,259,1864,7.980769230769231,10393.03,0,0,0,1,0,1,0
2365,4580,310,416,24,1701,0.7451923076923077,3177.2,1,0,0,0,1,0,0
2579,4255,454,167,8,1016,2.718562874251497,4696.25,1,0,0,0,1,0,0
4746,319,748,194,228,873,3.8556701030927836,10247.34,0,0,1,0,1,0,0
1735,2918,136,295,376,1438,0.4610169491525424,2144.32,0,1,0,0,0,1,0
1857,2006,358,332,123,1108,1.0783132530120483,2631.91,1,0,0,0,1,0,0
4552,2711,30,449,90,1332,0.066815144766147,4692.37,0,1,0,0,0,1,0
2170,2693,720,33,456,1175,21.818181818181817,17908.53,0,1,0,0,0,0,1
2949,195,710,366,224,549,1.9398907103825136,4978.69,0,0,0,1,1,0,0
3351,1088,853,214,257,379,3.985981308411215,7439.81,0,0,0,1,0,0,1
3830,1212,429,371,515,458,1.15633423180593,5602.56,0,0,1,0,0,1,0
2589,2378,161,233,148,353,0.6909871244635193,3276.01,0,0,1,0,0,0,1
1731,345,169,110,387,1688,1.5363636363636364,2599.17,1,0,0,0,1,0,0
2916,2258,868,213,701,1892,4.075117370892019,7015.61,0,0,0,1,0,0,1
1115,4429,489,17,699,376,28.764705882352942,11529.65,0,1,0,0,0,0,1
1448,3449,452,481,438,208,0.9397089397089398,1971.86,0,1,0,0,0,0,1
4711,2825,105,181,700,1586,0.580110497237569,6027.83,1,0,0,0,0,0,1
3187,4177,361,217,636,1756,1.663594470046083,5189.04,0,0,0,1,0,0,1
2939,4998,995,105,37,460,9.476190476190476,11550.3,0,0,1,0,0,1,0
435,2766,84,171,661,1428,0.49122807017543857,542.96,1,0,0,0,0,1,0
4692,3299,887,300,106,1583,2.9566666666666666,9184.97,0,1,0,0,1,0,0
995,2854,603,105,615,530,5.742857142857143,2826.22,0,0,0,1,0,1,0
3646,1517,649,315,232,485,2.06031746031746,6473.21,0,0,1,0,0,1,0
951,754,368,154,146,122,2.3896103896103895,1756.82,0,0,1,0,1,0,0
1787,2542,142,267,17,794,0.5318352059925093,2138.73,0,1,0,0,0,1,0
2031,210,409,483,159,1144,0.8467908902691511,2711.97,0,1,0,0,1,0,0
3846,189,148,447,282,251,0.33109619686800895,4456.05,0,1,0,0,1,0,0
2527,862,255,309,278,1863,0.8252427184466019,3189.38,0,1,0,0,0,1,0
1668,3272,300,474,125,1323,0.6329113924050633,2160.9,0,0,1,0,0,0,1
4100,2279,121,111,685,47,1.09009009009009,5887.98,0,0,0,1,1,0,0
2838,2604,724,186,420,1621,3.89247311827957,6630.5,0,0,1,0,0,0,1
3598,1564,179,395,320,1323,0.4531645569620253,4315.68,0,1,0,0,1,0,0
4013,197,608,337,675,896,1.804154302670623,6321.61,0,0,0,1,0,1,0
1166,392,640,119,715,1696,5.378151260504202,3316.62,0,0,1,0,0,0,1
4480,1939,619,207,482,1543,2.9903381642512077,8799.0,0,0,0,1,1,0,0
2544,1834,249,402,667,245,0.6194029850746269,3022.8,0,0,1,0,0,1,0
4207,2719,346,138,324,1751,2.5072463768115942,8095.1,0,0,0,1,0,0,1
3473,4847,147,462,395,1748,0.3181818181818182,4132.14,0,0,1,0,0,1,0
4069,2296,603,368,186,724,1.638586956521739,6447.14,0,0,1,0,0,1,0
2646,3566,245,146,466,1824,1.678082191780822,3983.0,1,0,0,0,0,0,1
853,2006,657,407,57,218,1.6142506142506143,1294.92,0,1,0,0,1,0,0
2182,1821,803,36,458,763,22.305555555555557,17541.9,1,0,0,0,1,0,0
2874,3791,12,146,208,1368,0.0821917808219178,3129.83,0,0,1,0,0,1,0
2996,1916,580,173,714,1857,3.352601156069364,6434.87,0,1,0,0,1,0,0
4285,352,125,358,74,1338,0.34916201117318435,5107.0,0,0,1,0,0,0,1
875,4327,481,477,484,1717,1.0083857442348008,1203.03,1,0,0,0,0,0,1
1725,3619,140,472,85,604,0.2966101694915254,2001.76,0,0,0,1,0,1,0
3169,2007,943,365,632,1754,2.5835616438356164,6081.53,0,0,0,1,0,1,0
517,2010,907,140,14,290,6.478571428571429,1631.37,0,1,0,0,0,0,1
214,2621,492,382,641,602,1.287958115183246,325.01,1,0,0,0,0,0,1
716,3949,410,160,49,996,2.5625,1377.19,1,0,0,0,0,1,0
4074,1158,210,387,426,1221,0.5426356589147286,4817.44,0,0,1,0,0,1,0
3367,3638,301,255,359,696,1.1803921568627451,4991.27,0,1,0,0,0,0,1
925,2422,351,119,242,1602,2.9495798319327733,1779.11,0,0,0,1,0,1,0
1616,286,619,82,53,1440,7.548780487804878,5798.6,1,0,0,0,1,0,0
3246,1048,225,295,69,610,0.7627118644067796,4268.47,0,0,1,0,0,0,1
512,2390,645,284,552,306,2.2711267605633805,914.87,0,1,0,0,0,0,1
828,4459,594,367,696,1502,1.6185286103542234,1269.94,1,0,0,0,0,1,0
3448,4717,375,76,645,536,4.934210526315789,8665.78,1,0,0,0,0,1,0
2908,4978,899,59,56,1244,15.23728813559322,16405.42,0,0,0,1,0,0,1
775,4730,651,313,456,1710,2.0798722044728435,1367.63,1,0,0,0,0,1,0
3565,309,478,12,255,1923,39.833333333333336,48163.19,0,0,0,1,1,0,0
2604,2193,427,235,5,757,1.8170212765957447,4248.71,1,0,0,0,0,1,0
3067,3638,36,75,581,1650,0.48,3835.6,0,0,1,0,0,0,1
2886,1663,686,164,52,1014,4.182926829268292,6673.75,0,0,1,0,0,1,0
1222,125,464,480,329,1802,0.9666666666666667,1696.81,0,0,1,0,0,0,1
4179,274,927,371,98,1926,2.498652291105121,7655.54,0,1,0,0,1,0,0
1671,1434,589,489,161,354,1.2044989775051125,2323.21,0,1,0,0,0,0,1
2243,421,23,120,406,735,0.19166666666666668,2574.3,0,0,1,0,1,0,0
1787,4250,107,492,577,1844,0.21747967479674796,2033.03,0,0,1,0,1,0,0
4232,4147,288,305,327,235,0.9442622950819672,5482.39,0,0,1,0,1,0,0
3951,3327,949,390,243,306,2.433333333333333,7205.53,0,0,0,1,1,0,0
3540,1972,499,265,504,1134,1.8830188679245283,6011.62,0,0,1,0,1,0,0
3866,2167,994,283,367,314,3.512367491166078,7992.79,0,1,0,0,0,1,0
2426,432,970,164,442,948,5.914634146341464,7010.85,0,0,0,1,1,0,0
3014,3091,892,148,154,1037,6.027027027027027,9145.14,0,0,1,0,0,1,0
4052,1010,768,176,234,1661,4.363636363636363,10159.55,0,1,0,0,0,1,0
695,4596,633,28,652,827,22.607142857142858,5827.95,0,0,0,1,0,1,0
828,1049,216,354,333,167,0.6101694915254238,1009.51,0,0,0,1,0,0,1
1465,2175,873,400,495,53,2.1825,2547.1,0,1,0,0,0,0,1
4592,2614,855,232,115,1210,3.685344827586207,10385.67,0,1,0,0,1,0,0
798,3431,242,66,369,276,3.6666666666666665,1701.37,0,0,0,1,0,1,0
495,3129,582,395,333,447,1.4734177215189874,756.27,0,1,0,0,0,0,1
4271,200,606,303,130,352,2.0,7325.87,0,0,0,1,0,1,0
4460,4746,704,142,178,10,4.957746478873239,12036.4,0,0,0,1,0,0,1
2602,2500,248,471,95,410,0.5265392781316348,3046.66,0,0,0,1,0,1,0
1919,3471,259,347,317,147,0.7463976945244957,2426.13,0,0,0,1,0,0,1
817,2443,592,301,101,1501,1.9667774086378738,1369.42,0,0,1,0,1,0,0
2882,452,749,461,196,829,1.6247288503253796,4587.27,0,1,0,0,1,0,0
3677,3055,606,353,208,1869,1.7167138810198301,5977.39,0,0,1,0,1,0,0
243,1118,315,214,607,630,1.47196261682243,359.18,0,0,1,0,0,1,0
3240,1279,917,128,473,1954,7.1640625,10217.63,0,0,1,0,1,0,0
4591,3636,472,262,615,852,1.8015267175572518,7562.93,0,0,1,0,1,0,0
3038,3750,792,94,8,428,8.425531914893616,11691.34,0,0,0,1,0,0,1
3736,2602,922,194,136,488,4.752577319587629,9785.45,0,0,0,1,0,0,1
3322,3919,811,234,610,1554,3.465811965811966,7197.81,0,0,0,1,0,0,1
1267,1079,245,157,261,1401,1.5605095541401275,2041.99,1,0,0,0,1,0,0
2716,4934,300,398,147,1762,0.7537688442211056,3474.41,0,0,0,1,0,0,1
1162,1076,48,289,458,1136,0.16608996539792387,1283.95,0,0,1,0,0,0,1
2256,1471,727,236,697,584,3.080508474576271,4346.22,1,0,0,0,1,0,0
3082,2380,192,295,438,656,0.6508474576271186,4032.24,1,0,0,0,0,0,1
3394,4676,708,293,413,616,2.416382252559727,6195.87,1,0,0,0,0,1,0
4829,207,654,190,500,215,3.442105263157895,10199.17,0,0,0,1,0,0,1
1256,1072,39,444,232,992,0.08783783783783784,1294.84,0,0,1,0,0,1,0
832,1726,397,118,101,510,3.364406779661017,1732.34,0,0,0,1,0,0,1
4430,803,776,144,147,511,5.388888888888889,11596.0,0,1,0,0,0,0,1
4946,974,152,435,717,1613,0.34942528735632183,5641.71,1,0,0,0,0,1,0
1053,3909,624,300,507,26,2.08,1872.78,0,1,0,0,1,0,0
2639,2511,428,384,558,1766,1.1145833333333333,3575.74,1,0,0,0,0,1,0
3424,2207,83,487,104,193,0.1704312114989733,3795.36,1,0,0,0,1,0,0
3401,3653,64,299,336,1986,0.2140468227424749,3686.94,0,1,0,0,0,0,1
1642,1373,971,112,446,103,8.669642857142858,6375.85,0,1,0,0,1,0,0
1291,659,757,210,444,1229,3.604761904761905,2838.25,0,0,0,1,1,0,0
3093,216,581,126,118,411,4.611111111111111,7520.73,0,1,0,0,0,1,0
2781,3146,33,341,517,1796,0.0967741935483871,3109.63,0,1,0,0,1,0,0
1317,143,997,319,567,745,3.1253918495297808,2751.91,0,0,1,0,1,0,0
1640,608,31,38,531,51,0.8157894736842105,2235.56,0,1,0,0,0,1,0
3336,3539,437,403,88,1155,1.0843672456575681,4421.51,0,0,0,1,1,0,0
2486,4028,41,36,629,343,1.1388888888888888,3487.85,1,0,0,0,1,0,0
3819,1016,872,476,476,1602,1.8319327731092436,6509.54,1,0,0,0,0,1,0
1488,3045,348,22,682,1424,15.818181818181818,9242.74,0,0,1,0,0,1,0
1956,898,956,51,485,202,18.745098039215687,14032.61,0,0,0,1,0,1,0
1465,1860,990,430,662,1820,2.302325581395349,2630.72,1,0,0,0,1,0,0
599,2433,524,454,295,300,1.1541850220264318,863.9,0,0,1,0,0,0,1
1780,3375,521,233,381,146,2.236051502145923,3213.56,1,0,0,0,0,1,0
610,918,79,472,283,770,0.1673728813559322,646.54,0,0,0,1,0,1,0
4412,2268,681,30,686,462,22.7,36844.19,0,1,0,0,1,0,0
1424,3835,907,396,639,1964,2.29040404040404,2598.36,0,0,1,0,0,0,1
1255,3165,97,145,156,916,0.6689655172413793,1513.02,0,1,0,0,0,0,1
1927,3359,886,335,180,824,2.644776119402985,3558.61,0,0,0,1,1,0,0
3241,1006,580,230,87,504,2.5217391304347827,5877.34,0,0,0,1,0,1,0
3586,4208,773,476,406,1912,1.6239495798319328,5788.8,1,0,0,0,1,0,0
1910,702,228,154,496,1640,1.4805194805194806,2973.58,1,0,0,0,0,0,1
3023,4395,722,19,267,151,38.0,39945.81,0,0,1,0,0,1,0
2314,2733,598,234,594,1654,2.5555555555555554,4417.04,1,0,0,0,0,0,1
4286,1891,776,150,64,1340,5.173333333333333,11433.83,1,0,0,0,0,0,1
813,3627,768,484,119,199,1.5867768595041323,1305.0,0,0,0,1,0,0,1
3702,4643,279,115,341,429,2.4260869565217393,6546.23,0,0,0,1,0,0,1
4234,1911,828,277,313,303,2.9891696750902526,8596.68,0,0,1,0,0,1,0
3622,4011,660,203,163,1870,3.251231527093596,7327.76,0,1,0,0,0,1,0
4368,940,87,467,505,1957,0.18629550321199143,4630.51,0,0,1,0,0,1,0
4848,3242,601,137,293,904,4.386861313868613,11547.3,0,0,0,1,1,0,0
4949,4785,19,222,690,498,0.08558558558558559,5326.27,0,0,0,1,0,1,0
1343,2190,477,160,377,901,2.98125,2758.73,0,0,1,0,0,0,1
3809,4715,345,458,542,791,0.7532751091703057,4907.39,0,0,1,0,0,0,1
1181,1136,645,490,401,105,1.316326530612245,1676.89,0,1,0,0,0,1,0
555,824,195,393,673,10,0.4961832061068702,700.91,0,0,0,1,0,1,0
994,1087,555,189,400,1649,2.9365079365079363,1920.16,1,0,0,0,1,0,0
1484,902,130,326,399,1051,0.3987730061349693,1825.24,0,0,0,1,0,1,0
2058,2682,601,35,487,611,17.17142857142857,13845.01,1,0,0,0,1,0,0
3172,3937,727,24,515,769,30.291666666666668,33733.23,1,0,0,0,0,1,0
2096,626,574,31,24,327,18.516129032258064,13865.29,1,0,0,0,1,0,0
4385,1765,677,354,59,1519,1.9124293785310735,7380.69,0,1,0,0,0,1,0
604,1238,283,74,240,883,3.824324324324324,1406.65,0,0,1,0,0,1,0
1314,559,419,260,311,1672,1.6115384615384616,2036.07,1,0,0,0,0,1,0
1631,2652,367,419,321,907,0.8758949880668258,2108.81,0,0,1,0,1,0,0
3540,4520,656,30,672,738,21.866666666666667,28910.95,1,0,0,0,0,0,1
923,4774,950,242,481,127,3.925619834710744,2119.57,0,1,0,0,1,0,0
1028,2908,107,417,572,1140,0.2565947242206235,1129.01,1,0,0,0,0,1,0
233,2998,250,496,414,924,0.5040322580645161,293.7,0,0,1,0,0,0,1
2205,3343,566,25,322,1826,22.64,18810.32,0,1,0,0,1,0,0
3727,4168,720,425,402,171,1.6941176470588235,5827.52,0,0,1,0,1,0,0
4880,2431,812,281,59,212,2.889679715302491,9168.8,0,0,1,0,0,0,1
1952,4670,957,214,53,924,4.47196261682243,4859.1,0,0,1,0,0,1,0
4275,3785,123,307,64,1969,0.4006514657980456,4940.75,1,0,0,0,0,0,1
3033,731,496,169,633,189,2.93491124260355,5741.32,0,1,0,0,0,1,0
3384,4898,798,443,119,1514,1.8013544018058691,5677.61,0,1,0,0,0,0,1
4398,2556,250,50,286,933,5.0,12092.43,0,1,0,0,1,0,0
2911,1081,165,117,18,387,1.4102564102564104,4287.74,0,0,0,1,1,0,0
1350,4754,361,134,5,777,2.6940298507462686,2622.88,0,0,0,1,1,0,0
3612,4417,53,161,392,1012,0.32919254658385094,3994.82,0,1,0,0,0,1,0
1356,1656,601,22,160,726,27.318181818181817,12930.02,1,0,0,0,0,1,0
3476,2305,321,212,142,1625,1.5141509433962264,5109.93,0,0,0,1,0,0,1
3586,4543,147,88,397,1154,1.6704545454545454,5412.87,1,0,0,0,0,1,0
3684,4055,672,403,18,23,1.6674937965260546,5852.33,1,0,0,0,0,1,0
1496,1021,953,51,580,1203,18.686274509803923,10675.0,0,0,0,1,0,0,1
3737,504,445,178,114,401,2.5,6835.98,0,0,1,0,0,1,0
3430,4872,763,258,534,505,2.9573643410852712,6812.44,0,0,1,0,0,0,1
2803,4784,152,130,532,921,1.1692307692307693,3888.71,0,0,1,0,0,1,0
570,1720,832,396,461,1996,2.101010101010101,997.7,0,0,0,1,0,1,0
1453,3052,308,448,610,1435,0.6875,1815.97,1,0,0,0,1,0,0
2883,3218,571,281,617,1556,2.0320284697508897,4671.82,0,0,0,1,0,1,0
2931,1694,271,309,286,329,0.8770226537216829,3763.44,0,1,0,0,0,0,1
457,665,521,218,5,471,2.389908256880734,794.74,1,0,0,0,0,0,1
3119,4899,682,482,129,1444,1.4149377593360997,4636.62,0,0,0,1,1,0,0
767,2968,71,167,671,412,0.4251497005988024,870.47,1,0,0,0,0,0,1
4568,957,576,130,499,754,4.430769230769231,11498.02,0,0,0,1,1,0,0
1245,1384,432,236,276,1776,1.8305084745762712,2103.82,0,1,0,0,0,1,0
4285,684,405,430,83,29,0.9418604651162791,5632.27,0,1,0,0,1,0,0
3819,4427,893,453,118,245,1.9713024282560707,6372.59,0,1,0,0,0,1,0
2845,1345,40,470,29,1656,0.0851063829787234,3069.08,0,0,1,0,0,0,1
639,151,339,33,358,938,10.272727272727273,2865.2,0,1,0,0,1,0,0
2879,2263,958,239,650,826,4.00836820083682,6382.64,0,0,1,0,0,0,1
4236,637,811,35,157,1910,23.17142857142857,35931.83,1,0,0,0,0,0,1
4935,640,178,67,31,1568,2.656716417910448,9174.9,1,0,0,0,0,0,1
3875,914,275,274,286,1676,1.0036496350364963,5294.74,1,0,0,0,0,0,1
2608,1515,317,135,665,1694,2.348148148148148,4541.67,0,0,0,1,0,0,1
2879,2938,468,454,336,1084,1.0308370044052864,3829.73,0,0,0,1,1,0,0
1024,1752,194,284,570,139,0.6830985915492958,1263.9,0,0,1,0,0,0,1
3056,2765,343,37,313,357,9.27027027027027,11637.33,0,0,1,0,1,0,0
1681,4614,524,400,599,212,1.31,2406.75,0,0,1,0,1,0,0
3424,4162,450,310,123,1163,1.4516129032258065,5254.41,0,0,0,1,1,0,0
4585,2456,682,479,703,1392,1.4237995824634655,6969.73,0,0,0,1,0,0,1
355,3910,400,137,371,1647,2.9197080291970803,702.88,1,0,0,0,0,0,1
4904,963,781,103,314,486,7.58252427184466,16060.03,0,1,0,0,1,0,0
1938,285,944,200,28,1517,4.72,4741.1,0,1,0,0,0,0,1
2044,4456,569,430,155,1360,1.3232558139534885,3096.1,0,0,0,1,1,0,0
109,1651,263,281,230,1787,0.9359430604982206,143.4,0,1,0,0,0,0,1
2971,2307,595,493,549,1635,1.206896551724138,4415.85,1,0,0,0,0,0,1
897,861,344,14,6,178,24.571428571428573,8165.88,0,1,0,0,1,0,0
1115,4419,409,166,473,513,2.463855421686747,1969.2,0,0,1,0,0,0,1
1924,1379,175,61,318,1625,2.8688524590163933,3901.43,1,0,0,0,1,0,0
4569,4375,269,252,225,113,1.0674603174603174,6410.89,0,0,0,1,1,0,0
3236,4827,13,160,33,283,0.08125,3523.81,0,0,1,0,0,0,1
2293,3794,897,271,89,1140,3.309963099630996,4959.59,0,0,0,1,0,0,1
323,3381,128,429,334,544,0.29836829836829837,366.17,0,0,0,1,1,0,0
4258,1636,932,450,40,1798,2.071111111111111,7411.24,0,0,1,0,1,0,0
4025,3264,479,426,681,41,1.124413145539906,5742.17,1,0,0,0,1,0,0
4884,2870,479,314,375,932,1.5254777070063694,7668.38,0,0,0,1,0,1,0
4100,2063,794,434,298,1191,1.8294930875576036,6769.51,0,0,1,0,0,0,1
1733,3945,502,89,393,855,5.640449438202247,4702.82,0,0,1,0,0,1,0
2252,3535,747,192,18,1245,3.890625,5023.36,0,0,0,1,1,0,0
610,4810,873,363,527,926,2.4049586776859506,1148.81,0,0,0,1,0,1,0
484,661,509,116,132,1750,4.387931034482759,1146.18,1,0,0,0,1,0,0
504,2521,79,163,290,313,0.48466257668711654,604.54,0,0,1,0,0,1,0
4713,4817,703,302,209,1931,2.327814569536424,8289.99,0,1,0,0,0,1,0
4671,2235,874,214,327,1370,4.08411214953271,10483.77,0,1,0,0,0,0,1
2100,2161,785,125,503,471,6.28,6166.14,0,0,0,1,0,0,1
2856,2280,379,26,279,1155,14.576923076923077,15785.41,0,0,0,1,0,1,0
1768,2060,190,489,382,48,0.3885480572597137,2065.55,1,0,0,0,1,0,0
1560,3979,14,297,309,134,0.04713804713804714,1720.42,0,1,0,0,0,0,1
3736,3379,206,165,277,519,1.2484848484848485,5400.09,0,0,0,1,0,1,0
2824,3984,56,486,76,1580,0.11522633744855967,3112.08,0,0,0,1,1,0,0
4909,3370,979,34,298,999,28.794117647058822,49329.47,0,1,0,0,0,0,1
4278,4787,561,440,378,317,1.275,6428.92,0,0,0,1,0,1,0
2148,682,643,287,433,1462,2.240418118466899,3829.72,0,1,0,0,1,0,0
4246,1713,656,484,112,1459,1.3553719008264462,6026.6,0,1,0,0,1,0,0
4880,1201,149,326,72,86,0.4570552147239264,5814.1,1,0,0,0,0,1,0
816,388,871,135,317,1072,6.451851851851852,2593.57,0,1,0,0,1,0,0
4644,3959,674,309,21,1010,2.1812297734627832,8246.55,0,0,0,1,0,1,0
4683,3160,549,367,188,490,1.4959128065395095,7398.83,0,0,1,0,1,0,0
1923,3026,436,285,121,1853,1.5298245614035089,2869.43,0,0,1,0,0,1,0
2181,4202,598,374,342,1889,1.5989304812834224,3542.53,0,0,1,0,0,0,1
3519,1283,696,187,653,424,3.72192513368984,7660.57,1,0,0,0,1,0,0
1674,4435,570,353,304,387,1.614730878186969,2497.39,0,0,0,1,0,1,0
349,1546,863,440,447,926,1.9613636363636364,581.83,1,0,0,0,0,1,0
773,1849,319,56,716,240,5.696428571428571,2117.11,1,0,0,0,1,0,0
4633,2003,283,209,496,1688,1.354066985645933,6958.89,1,0,0,0,0,0,1
2265,3275,548,60,521,1475,9.133333333333333,9233.97,0,0,0,1,0,1,0
870,1177,849,448,185,258,1.8950892857142858,1490.35,0,0,0,1,0,0,1
4062,2477,399,471,332,44,0.8471337579617835,5403.56,0,0,0,1,1,0,0
4463,947,468,304,713,1192,1.5394736842105263,6873.42,0,0,1,0,0,0,1
2084,2976,742,279,576,1811,2.6594982078853047,4119.14,0,1,0,0,1,0,0
1177,1339,643,206,350,1215,3.121359223300971,2411.21,0,0,0,1,0,1,0
335,1432,370,440,320,664,0.8409090909090909,458.42,0,0,0,1,0,0,1
488,3606,78,30,537,1586,2.6,948.26,1,0,0,0,1,0,0
3137,2479,592,152,412,1300,3.8947368421052633,6999.27,0,0,0,1,0,1,0
4958,4891,671,257,156,1849,2.6108949416342413,8853.6,0,1,0,0,0,0,1
1948,4222,708,365,651,1007,1.9397260273972603,3216.91,0,0,1,0,1,0,0
4819,3337,440,362,533,1393,1.2154696132596685,7142.66,0,0,0,1,0,0,1
2914,2465,894,474,502,1330,1.8860759493670887,4944.32,0,0,1,0,0,1,0
3474,2512,767,477,486,1631,1.6079664570230607,5460.7,0,0,0,1,0,1,0
3378,3274,717,10,154,754,71.7,77229.99,0,0,1,0,1,0,0
1352,472,41,473,68,105,0.08668076109936575,1402.08,0,0,0,1,0,0,1
4081,2049,988,374,492,954,2.641711229946524,8013.62,1,0,0,0,0,0,1
4773,344,630,347,41,927,1.8155619596541788,7683.39,0,0,1,0,0,1,0
2222,1940,874,403,527,1445,2.1687344913151363,3905.4,1,0,0,0,0,0,1
4630,3527,522,416,169,1899,1.2548076923076923,6950.23,1,0,0,0,0,0,1
2250,224,191,283,646,1373,0.6749116607773852,2940.92,0,0,0,1,0,0,1
4959,4732,695,250,711,1796,2.78,9610.39,1,0,0,0,1,0,0
1429,2853,690,67,112,954,10.298507462686567,6129.1,1,0,0,0,0,1,0
1458,2019,257,135,463,1674,1.9037037037037037,2459.1,0,0,0,1,1,0,0
2582,1735,629,338,52,1343,1.8609467455621302,4164.17,1,0,0,0,0,1,0
4642,1525,891,375,649,1444,2.376,8448.05,0,0,1,0,1,0,0
2117,1640,306,487,255,695,0.6283367556468172,2521.88,0,0,1,0,1,0,0
